,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
9145,9145,00:25:08:18,00:25:13:22,5256228221757951173.xml,434,"I just want to know what you meant  earlier, that I've changed. Archie's got a hold over you.  He's not letting you be who you are.",drama,0.4465789496898651
6273,6273,01:39:09:18,01:39:14:10,5251033029316736209.xml,1957,"Hey, Peter.  What do you want?",drama,0.4462839663028717
4169,4169,01:46:53:13,01:47:00:04,5248439298566680341.xml,2089,"Hello.  I'm really sorry about school.  They were just calling you all  these names, and I lost it.",drama,0.44587671756744385
17514,17514,01:52:35:22,01:52:39:02,5266645664934403562.xml,2083,"Good.  What are you doing? I'm going in there,",drama,0.44587093591690063
7393,7393,00:44:06:17,00:44:07:13,5253646087419594905.xml,784,Me neither.  I thought she'd be  as excited as I am about it.,drama,0.4458416700363159
17134,17134,01:32:52:19,01:32:56:16,5266645664934403562.xml,1703,"Oh, that is a lovely idea.  I'll ring  Bradley.  It's just what he needs.",drama,0.44576334953308105
12934,12934,00:04:58:17,00:05:00:22,5264050645694159353.xml,85,12 hours you've been going.  Did we steal it? Rubbish!,drama,0.44560521841049194
17834,17834,00:14:36:05,00:14:44:12,5269245838135402929.xml,298,"Yeah.  Course you have.  You've got to let go, Peggy. ",drama,0.4455408453941345
12221,12221,01:19:38:18,01:19:40:10,5258818087037440299.xml,1590,"I'm gonna go and check now then, OK? ",drama,0.445503830909729
13624,13624,00:39:03:04,00:39:07:12,5264050645694159353.xml,775,Your mother is right.  It probably  would be wiser if you stayed indoors.,drama,0.44545191526412964
7197,7197,00:33:46:12,00:33:49:10,5253646087419594905.xml,588,Is that why you said yes to her? ,drama,0.4454396665096283
73,73,00:04:26:02,00:04:30:06,5245830105934359183.xml,74,"Not a girl?  You asked me to make a choice, so I made one.",drama,0.4452625811100006
3350,3350,01:04:17:14,01:04:27:15,5248439298566680341.xml,1270,"Callum!  Where've you been all morning? I left messages on your phone. Yeah, I noticed.  Sorry, I didn't mean...  I don't take kindly to a short leash, Danielle.",drama,0.4451669454574585
21413,21413,00:18:44:15,00:18:47:14,5274434588125702436.xml,320,"You're welcome to the couch, just  for tonight. That's very kind of you",drama,0.4450646638870239
16230,16230,00:38:53:21,00:38:57:20,5266645664934403562.xml,799,"I wondered if he'd been here.  Well, he hasn't. Abi, can you come downstairs?",drama,0.44500380754470825
14545,14545,01:31:36:24,01:31:38:09,5264050645694159353.xml,1696,"Why did you go and see Ronnie?  All right, I didn't.",drama,0.4449792504310608
20449,20449,01:14:07:15,01:14:09:02,5271844722846213628.xml,1419,"No, well, I sort of  ended up doing that.",drama,0.4449673593044281
21175,21175,00:04:11:20,00:04:13:03,5274434588125702436.xml,82,"if you weren't his sister?  Hold on, he's not out to impress the girls.",drama,0.4449605345726013
2257,2257,00:09:52:12,00:09:56:08,5248439298566680341.xml,177,"Oh, you all right, Jack?  Yeah.  Just a little thing.",drama,0.4449000358581543
6224,6224,01:36:47:14,01:36:59:14,5251033029316736209.xml,1908,"Danielle, that place...  It was full  of families.  I felt so out of place. Bradley got stuck in straight away.  He had all the kids chasing him  and pushing him about.",drama,0.44489786028862
23077,23077,01:50:52:02,01:51:45:12,5274434588125702436.xml,1984,"You got a chip going, there?  They're cold. Just how I like them.  Do you mind if I sit down?  What are you doing out here  at this time of night anyway? Nowhere else to go.  You could always go home.  I'd rather stay here.  Lucas tells me you've quit  the youth club. Well, it didn't seem important  right now. I suppose it must be tough for you  at the moment. You could say that. Do you want to talk about it?  No-one ever listens to me.  Like, really listens to me.  Do you know what that's like?",drama,0.44482943415641785
6034,6034,01:28:22:05,01:28:25:14,5251033029316736209.xml,1718,I'm just a bit anxious  about that job. Be fine. ,drama,0.4448011517524719
19309,19309,00:14:05:10,00:14:09:10,5271844722846213628.xml,279,What about it?  I stole it out your wardrobe and  I wore it to the under-14s disco.,drama,0.4447900056838989
21628,21628,00:30:23:19,00:30:25:08,5274434588125702436.xml,535,How you managing with Oscar -  in your condition?,drama,0.44477400183677673
15246,15246,02:12:41:04,02:12:43:04,5264050645694159353.xml,2397,"People who think by controlling  the chaos around them,",drama,0.44475144147872925
8543,8543,01:48:04:04,01:48:09:14,5253646087419594905.xml,1934,People!  Shush.  Shush for the speech.,drama,0.4445667266845703
15078,15078,02:02:18:13,02:02:29:13,5264050645694159353.xml,2229,"Not tonight, we're not.  They've impounded the car. Fine.  We'll crash at  Dawn's until we get it back. Hey, Libby, come on.  Listen it was just a slip  of the tongue, that's all.",drama,0.4445514380931854
7598,7598,00:55:43:20,00:55:45:22,5253646087419594905.xml,989,I'm going.  But I won't be bought off. ,drama,0.44446706771850586
13972,13972,00:57:25:16,00:57:28:11,5264050645694159353.xml,1123,I bet my friends aren't at home  where their older sister's being horrible. But who cares? I do.,drama,0.44439569115638733
14410,14410,01:23:43:02,01:23:46:03,5264050645694159353.xml,1561,How's that working out? ,drama,0.4443928301334381
566,566,00:32:34:18,00:32:36:04,5245830105934359183.xml,567,I was wandering if you and Julie...  Jane.,drama,0.44413578510284424
9784,9784,01:01:51:00,01:01:58:23,5256228221757951173.xml,1073,"Nothing.  'It can't be nothing, or you wouldn't be phoning.' Well, it might be nothing.  But after yesterday... he's not being straight with me. ",drama,0.4439074397087097
11292,11292,00:32:16:13,00:32:18:15,5258818087037440299.xml,661,What you doing phoning Mum? ,drama,0.4438774287700653
19935,19935,00:47:58:20,00:48:01:07,5271844722846213628.xml,905,"Your dad's right.  I mean, best to  decide it sooner rather than later.",drama,0.44373616576194763
22333,22333,01:08:06:24,01:08:08:17,5274434588125702436.xml,1240,I'm not going. ,drama,0.44365254044532776
2003,2003,01:49:23:06,01:49:32:08,5245830105934359183.xml,2004,We can finish off in the morning.  I don't need to be told twice! ,drama,0.4436105787754059
9199,9199,00:28:50:05,00:28:54:22,5256228221757951173.xml,488,"Yeah, I know.  Look, if you want I'll ",drama,0.44358453154563904
5517,5517,01:02:12:05,01:02:15:20,5251033029316736209.xml,1201,"I tell you what,  you go and put your face on, and I'll make you a nice big pot  of hot coffee, OK?",drama,0.44335296750068665
23054,23054,01:48:36:08,01:48:42:00,5274434588125702436.xml,1961,"It's a first date.  What kind of girl do you take me for? No, you don't understand. I'm not having sex again  until I'm married.",drama,0.44334676861763
11578,11578,00:46:53:23,00:46:56:05,5258818087037440299.xml,947,Only he wants to try out the goods  before he buys.,drama,0.4432925283908844
759,759,00:42:06:03,00:42:08:07,5245830105934359183.xml,760,"No, I've always supported  West Ham like Dad.",drama,0.44322144985198975
16434,16434,00:51:05:03,00:51:07:00,5266645664934403562.xml,1003,"You ready?  If you're not allowed to do yours, I'm not doing mine. What'll that achieve?",drama,0.44321194291114807
20801,20801,01:35:16:10,01:35:25:04,5271844722846213628.xml,1771,"Never.  You are one in a million.  And you are gonna be her  honorary uncle, no question. You two, um...  You made up? ",drama,0.4429894685745239
10052,10052,01:18:01:18,01:18:05:05,5256228221757951173.xml,1341,"Oh, no.  When I was a kid,  I used to love chips dipped in fizz.",drama,0.44293275475502014
3298,3298,01:01:54:17,01:01:59:13,5248439298566680341.xml,1218,"If you don't want me to,  you can come back later. No, it's all right, I just didn't want to put you out.  That would be great, Stace, thanks.",drama,0.4428907036781311
6138,6138,01:32:51:00,01:32:52:23,5251033029316736209.xml,1822,"Peter don't seem that type, though. ",drama,0.44264891743659973
6077,6077,01:30:13:03,01:30:14:01,5251033029316736209.xml,1761,"Um, I'm talking to you! ",drama,0.44259944558143616
19389,19389,00:18:52:23,00:18:57:03,5271844722846213628.xml,359,"No.  William and Holly.  After my nan and granddad. Just gotta find someone  to love me first, haven't I?",drama,0.4424850046634674
4091,4091,01:42:20:03,01:42:23:23,5248439298566680341.xml,2011,But there ain't a single day that  goes by that I don't regret it.,drama,0.442304402589798
20279,20279,01:05:07:01,01:05:10:08,5271844722846213628.xml,1249,What about the Arches?  The boys can cope.,drama,0.4420582354068756
13288,13288,00:21:30:24,00:21:33:09,5264050645694159353.xml,439,"And now it's getting tougher.  And if not, what's the point?",drama,0.4419926404953003
17253,17253,01:38:19:05,01:38:21:18,5266645664934403562.xml,1822,Are you?  Margate. ,drama,0.4419843554496765
17795,17795,00:11:57:23,00:12:00:04,5269245838135402929.xml,259,"I'm glad to hear it, boy. ",drama,0.44189080595970154
4854,4854,00:27:17:18,00:27:18:15,5251033029316736209.xml,538,It's in the canal. ,drama,0.44187426567077637
20804,20804,01:35:37:13,01:35:41:17,5271844722846213628.xml,1774,Needs her dad.  Yeah.,drama,0.4418308734893799
12165,12165,01:16:47:01,01:16:49:16,5258818087037440299.xml,1534,"Well, we better  take a look at you then.",drama,0.44182488322257996
16428,16428,00:50:50:22,00:50:52:03,5266645664934403562.xml,997,"Well done, George! ",drama,0.4417157471179962
5485,5485,01:00:26:20,01:00:35:05,5251033029316736209.xml,1169,"soon as I can save up enough.  Look I've gotta go,  I've got a customer. Yeah, I'll call you soon. ",drama,0.4416733980178833
1656,1656,01:29:47:20,01:29:48:22,5245830105934359183.xml,1657,Yep? ,drama,0.4416568875312805
10215,10215,01:28:28:13,01:28:29:16,5256228221757951173.xml,1504,"Billy, we're stuffed  to the rafters as it is.",drama,0.4416249096393585
16131,16131,00:34:26:16,00:34:28:17,5266645664934403562.xml,700,"Don't worry, love.  You'll knock 'em  dead.  You'll be fine.  Be fine.",drama,0.4415270686149597
16166,16166,00:36:13:01,00:36:15:02,5266645664934403562.xml,735,Yeah.  I bought you this. ,drama,0.4413849413394928
22600,22600,01:23:22:09,01:23:25:05,5274434588125702436.xml,1507,Look at you. ,drama,0.44111132621765137
21571,21571,00:26:52:02,00:26:55:20,5274434588125702436.xml,478,"No, I don't know why, Lauren.  That's  why I'm asking you. You do know. You told Peter to dump me.",drama,0.44103094935417175
1774,1774,01:36:18:05,01:36:20:06,5245830105934359183.xml,1775,Do you want me to prop you up? ,drama,0.4409855902194977
17980,17980,00:22:25:12,00:22:29:06,5269245838135402929.xml,444,Mum. ,drama,0.44095081090927124
418,418,00:24:52:01,00:24:59:01,5245830105934359183.xml,419,"Er, I couldn't  remember if you had ice or not?",drama,0.44094595313072205
20118,20118,00:57:11:04,00:57:13:03,5271844722846213628.xml,1088,Is he at the hospital?  Nope.,drama,0.440866619348526
7324,7324,00:40:48:12,00:40:49:14,5253646087419594905.xml,715,By all means push in! ,drama,0.4407280683517456
15043,15043,02:00:31:17,02:00:37:13,5264050645694159353.xml,2194,"If you must know, I was  actually thinking about Max's kids,",drama,0.4407072961330414
17352,17352,01:44:18:19,01:44:21:08,5266645664934403562.xml,1921,I'm going upstairs. ,drama,0.4406857490539551
13925,13925,00:54:36:11,00:54:40:09,5264050645694159353.xml,1076,Jack? ,drama,0.4405701160430908
19338,19338,00:16:22:16,00:16:24:03,5271844722846213628.xml,308,That was when I realised. ,drama,0.4404886066913605
21177,21177,00:04:15:18,00:04:17:09,5274434588125702436.xml,84,That's lucky.  How'd he afford that anyway?,drama,0.440403014421463
4210,4210,01:49:32:08,01:49:35:08,5248439298566680341.xml,2130,"Yeah.  Yeah, it's definitely  for the best.",drama,0.44039231538772583
5465,5465,00:59:24:22,00:59:27:06,5251033029316736209.xml,1149,Is there something up with my girl?  Anything you need to say you can say  in front of Tony.  You know that.,drama,0.440377414226532
8866,8866,00:08:18:22,00:08:19:15,5256228221757951173.xml,155,"Oh, yeah.  How's that looking, then? ",drama,0.44021865725517273
5157,5157,00:42:10:20,00:42:12:20,5251033029316736209.xml,841,I'm here for Max.  Can't he speak for himself now?,drama,0.43982329964637756
9111,9111,00:22:40:08,00:22:49:22,5256228221757951173.xml,400,"Well, obviously not her.  No.  You know who the next one's  gonna be. Yeah? Dot or Mo.  If it is, you've still got to do it.",drama,0.43973323702812195
560,560,00:32:09:16,00:32:16:03,5245830105934359183.xml,561,I'm gonna need you to cover  for me tomorrow night.,drama,0.4396732747554779
8067,8067,01:22:49:16,01:22:52:18,5253646087419594905.xml,1458,"Bradley, he was leaving.  Stacey had chosen you.  No, she'd settled for me. Bradley,",drama,0.43945929408073425
1925,1925,01:44:49:07,01:45:24:07,5245830105934359183.xml,1926,Go on.  Are you coming?  No.  You tell 'em what I told you.  You've moved into a new gaff.  You found that in the attic. It's been handled.  That's all you know. You're on your own. ,drama,0.4393959045410156
10337,10337,01:36:19:22,01:36:23:00,5256228221757951173.xml,1626,Watching won't make him  come any quicker. That is where you're wrong. ,drama,0.4393138289451599
17087,17087,01:29:35:15,01:29:48:18,5266645664934403562.xml,1656,See you about 12.30 then...  Look forward to it. ,drama,0.4392511546611786
13663,13663,00:41:11:02,00:41:12:07,5264050645694159353.xml,814,You are joking me? ,drama,0.4392199218273163
11808,11808,00:59:08:19,00:59:10:24,5258818087037440299.xml,1177,"Well, I don't think  we've got much say, Abs.",drama,0.4391908049583435
9780,9780,01:01:35:18,01:01:39:19,5256228221757951173.xml,1069,"I've only got 'em a couple of hours.  Which is why we should make the most  of it.  Go and fetch them in, go on.",drama,0.439176470041275
14381,14381,01:21:39:10,01:21:42:00,5264050645694159353.xml,1532,"Go on, DO IT! ",drama,0.4391643702983856
14961,14961,01:55:52:24,01:55:56:06,5264050645694159353.xml,2112,"I swear, I didn't know it was  nicked.  I would've reported it.",drama,0.43905526399612427
16973,16973,01:23:26:22,01:23:28:07,5266645664934403562.xml,1542,You sure you know what  you're getting yourself into?,drama,0.4390445649623871
7531,7531,00:51:36:21,00:51:46:10,5253646087419594905.xml,922,"Why else would he agree to take  us on?  To be a dad to you, proper? I ain't never gonna  think of him like that.",drama,0.43892577290534973
12737,12737,01:51:47:13,01:51:49:15,5258818087037440299.xml,2106,"Well, if that's what you think.  I do. Well, then you go for it.",drama,0.4388215243816376
20028,20028,00:51:36:13,00:51:40:14,5271844722846213628.xml,998,"You can do so much better  than him, Roxy.",drama,0.4385344386100769
9965,9965,01:13:01:21,01:13:05:02,5256228221757951173.xml,1254,"Oh, I'm sorry.  Well, shall we have  something else?",drama,0.4385080933570862
7460,7460,00:47:23:16,00:47:32:08,5253646087419594905.xml,851,"I'll, um...  I'll let you know.  Thanks.  Thank you. ",drama,0.4383344054222107
13489,13489,00:31:51:24,00:31:52:24,5264050645694159353.xml,640,I made that for you.  I don't want it. Don't go upsetting him.,drama,0.43822145462036133
3125,3125,00:53:18:13,00:53:22:13,5248439298566680341.xml,1045,Bye.  See you later. Did you notice that? ,drama,0.43814539909362793
6995,6995,00:22:17:13,00:22:30:24,5253646087419594905.xml,386,"Except maybe that I get  a bit overprotective sometimes. I'm sure your dad's  exactly the same. My dad's a waste of space.  Well, whatever.  I just wanted a  chance to apologise, adult to adult, you know? Whatever.",drama,0.43802696466445923
401,401,00:23:14:11,00:23:17:17,5245830105934359183.xml,402,"All right guys, listen up. ",drama,0.437998503446579
1048,1048,00:57:02:15,00:57:06:01,5245830105934359183.xml,1049,"Well, she didn't say if he was  any good?  I mean, at boxing.",drama,0.43798643350601196
15938,15938,00:25:51:06,00:25:56:19,5266645664934403562.xml,507,together. ,drama,0.43796759843826294
12351,12351,01:28:06:24,01:28:18:24,5258818087037440299.xml,1720,"""No matter how kinky.  ""But whatever it is  you want me to do to you, ""you've gotta ask me  in three words only."" ""Anything?"" says Mr Beale. ",drama,0.4379434585571289
